Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
J22 Goblins 4 & JMP Discarding 1,A,BR,141,100,41,0.7092198581560284,10.05942723865694,12.4579406658873,0.7995044757434531,17.45,17.804878048780488
J22 Multi-Headed 2 & JMP Angels 2,A,WG,124,83,41,0.6693548387096774,10.030152583787666,12.422023543713372,0.7972903199752351,17.204819277108435,17.146341463414632
J22 Ferocious 4 & J22 Rats,A,BG,115,77,38,0.6695652173913044,10.022225870320376,12.411839420882643,0.7965378501874221,18.61038961038961,18.605263157894736
JMP Discarding 1 & JMP Heavily Armored 3,A,WB,127,85,42,0.6692913385826772,10.020142228215342,12.396711526689847,0.7921897661581682,20.223529411764705,20.095238095238095
J22 Merfolk 2 & JMP Smashing 2,A,UR,131,89,42,0.6793893129770993,10.015355795768524,12.401996192464688,0.7955467988987209,16.797752808988765,20.357142857142858
J22 Blink 4 & J22 Rats,A,WB,126,84,42,0.6666666666666666,10.012451082786695,12.399069631618492,0.7955395162772656,21.714285714285715,20.261904761904763
J22 Ferocious 4 & J22 Treasure 4,A,RG,124,82,42,0.6612903225806451,9.992615619500729,12.37798419704714,0.7951228591821369,20.621951219512194,18.928571428571427
J22 Demons 2 & J22 Morbid 2,A,B,111,74,37,0.6666666666666666,9.991036389288555,12.37147897072846,0.7934808604799681,18.22972972972973,19.18918918918919
J22 Demons 2 & JMP Garruk,A,BG,108,70,38,0.6481481481481481,9.990213654779119,12.38039302332741,0.796726456182764,18.5,19.473684210526315
JMP Discarding 1 & JMP Liliana,A,B,141,93,48,0.6595744680851063,9.954080075021158,12.342292417060216,0.7960707806796861,19.096774193548388,20.458333333333332
J22 Scrying 1 & JMP Discarding 1,A,UB,112,73,39,0.6517857142857143,9.938759523356566,12.319034422744458,0.7934249664626307,21.52054794520548,19.23076923076923
J22 Goblins 4 & J22 Merfolk 2,A,UR,131,89,42,0.6793893129770993,9.938353566390203,12.325143073288968,0.7955965022995883,15.617977528089888,19.88095238095238
J22 Insects 2 & J22 Morbid 2,A,BG,135,85,50,0.6296296296296297,9.905138640458041,12.268262185086408,0.7877078482094559,20.141176470588235,21.24
J22 Rats & JMP Teferi,A,UB,117,76,41,0.6495726495726496,9.902016071951817,12.286857382428174,0.7949471034921194,19.82894736842105,19.024390243902438
JMP Seismic & JMP Tree Hugging 4,A,RG,136,89,47,0.6544117647058824,9.898205675318465,12.280380376380773,0.794058233687436,20.786516853932586,21.085106382978722
J22 Rats & J22 Think Again 3,A,UB,113,73,40,0.6460176991150443,9.895540376850201,12.286259439124557,0.7969063540914518,21.34246575342466,19.775
J22 Merfolk 2 & J22 Raid 4,A,UR,136,90,46,0.6617647058823529,9.892612306685864,12.28701343762455,0.7981337103128953,16.61111111111111,18.97826086956522
J22 Vehicles & JMP Angels 2,A,W,128,83,45,0.6484375,9.864819769885575,12.240542880133825,0.7919077034160832,18.927710843373493,18.377777777777776
J22 Multi-Headed 2 & JMP Dogs 1,A,WG,150,94,56,0.6266666666666667,9.850239426480469,12.231140836646219,0.7936338033885834,18.28723404255319,19.196428571428573
J22 Merfolk 2 & JMP Liliana,A,UB,132,86,46,0.6515151515151515,9.833631040453644,12.215017806752513,0.7937955887662895,18.372093023255815,19.32608695652174
JMP Garruk & JMP Smashing 2,A,RG,138,88,50,0.6376811594202898,9.831284219321546,12.2060193957828,0.7915783921537515,17.238636363636363,17.82
J22 Demons 2 & J22 Merfolk 2,A,UB,157,104,53,0.6624203821656051,9.786997576102543,12.168812051380474,0.7939381584259768,17.46153846153846,19.132075471698112
J22 Primates & JMP Discarding 1,A,BG,140,91,49,0.65,9.7744089967969,12.154321562566027,0.7933041885897086,18.24175824175824,18.408163265306122
J22 Multi-Headed 2 & JMP Doctor 1,A,WG,126,81,45,0.6428571428571429,9.768959265396923,12.149612288268322,0.7935510076238002,18.85185185185185,21.244444444444444
JMP Minotaurs 1 & JMP Tree Hugging 4,A,RG,125,83,42,0.664,9.760951181971382,12.155585653383682,0.7982114904707666,19.433734939759034,19.30952380952381
JMP Heavily Armored 3 & JMP Tree Hugging 4,A,WG,125,83,42,0.664,9.756156769820857,12.138722551626293,0.7941885939351454,21.759036144578314,18.833333333333332
J22 Rats & J22 Zombies 1,A,B,142,90,52,0.6338028169014085,9.755083989573118,12.126682593434019,0.7905328679536339,19.855555555555554,20.557692307692307
