Pack,nCopies,Card,Mana Cost,Adj. Games Played,Adj. Wins,Adj. Losses,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Tier,Turns to Win,Turns to Lose
J22 Ferocious 3,1,"Giant Ladybug",{2}{G},1061,569,492,1061,569,492,0.5362865221489161,41.671155204977744,46.765137011736435,1.6979939355862301,C,20.191564147627417,21.6890243902439
J22 Ferocious 3,1,"Bristling Boar",{3}{G},1034,534,500,1034,534,500,0.5164410058027079,47.12485266207183,52.154144197539914,1.6764305118226936,C,20.125468164794007,21.054
J22 Ferocious 3,1,"Hammer of Ruin",{2},1132,527,605,1132,527,605,0.465547703180212,31.583370570199744,36.79094260117911,1.7358573436597895,D,20.13662239089184,20.011570247933886
J22 Ferocious 3,1,"Savage Punch",{1}{G},974,520,454,974,520,454,0.5338809034907598,38.26082223643973,43.3742295004461,1.7044690880021225,C,19.865384615384617,21.143171806167402
J22 Ferocious 3,1,"Ilysian Caryatid",{1}{G},995,508,487,995,508,487,0.5105527638190954,27.876758179552862,32.98358466997147,1.702275496806203,D,19.78543307086614,21.229979466119097
J22 Ferocious 3,1,"Drowsing Tyrannodon",{1}{G},931,488,443,931,488,443,0.5241675617615468,40.022253278583975,45.20823469859633,1.728660473337452,C,19.6577868852459,21.706546275395034
J22 Ferocious 3,1,"Ornery Dilophosaur",{3}{G},892,449,443,892,449,443,0.5033632286995515,43.21537869628328,48.19060082776891,1.6584073771618757,C,20.97772828507795,21.595936794582393
J22 Ferocious 3,1,"Colossal Majesty",{2}{G},825,383,442,825,383,442,0.46424242424242423,9.599043927387763,14.790055557717704,1.7303372101099803,E,20.87467362924282,20.524886877828056
J22 Ferocious 4,1,"Challenger Troll",{4}{G},1050,719,331,1050,719,331,0.6847619047619048,61.66122332257613,66.75276087352903,1.6971791836509666,B,19.261474269819193,20.063444108761328
J22 Ferocious 4,1,"Bonders' Enclave",no cost,1174,693,481,1174,693,481,0.590289608177172,24.372425273452027,29.601114235666024,1.7428963207379988,D,19.42135642135642,19.12266112266112
J22 Ferocious 4,1,"Kitesail",{2},1122,654,468,1122,654,468,0.5828877005347594,50.114176946615736,55.13854530590596,1.67478945309674,C,19.262996941896024,18.19017094017094
J22 Ferocious 4,1,"Giant Ladybug",{2}{G},1068,627,441,1068,627,441,0.5870786516853933,46.377294568514884,51.516797921402826,1.7131677842959796,C,19.59968102073365,20.333333333333332
J22 Ferocious 4,1,"Towering Gibbon",{3}{G},924,592,332,924,592,332,0.6406926406926406,56.488499744744146,61.64137669183762,1.717625649031157,B,19.76689189189189,20.75
J22 Ferocious 4,1,"Savage Punch",{1}{G},953,588,365,953,588,365,0.6169989506820567,41.46622066994422,46.49956514871657,1.6777814929241173,C,19.729591836734695,20.167123287671235
J22 Ferocious 4,1,"Creeperhulk",{3}{G}{G},886,572,314,886,572,314,0.6455981941309256,64.83225839151216,70.03412319357885,1.7339549340222318,B,20.07867132867133,20.853503184713375
J22 Ferocious 4,1,"Spectral Hunt-Caller",{4}{G},889,560,329,889,560,329,0.6299212598425197,61.31798998943974,66.19005158983694,1.6240205334657345,B,19.892857142857142,20.507598784194528
J22 Ferocious 4,1,"Ilysian Caryatid",{1}{G},958,558,400,958,558,400,0.5824634655532359,29.075345269984425,34.066151539469466,1.6636020898283477,D,19.43189964157706,20.0925
J22 Ferocious 4,1,"Drowsing Tyrannodon",{1}{G},936,555,381,936,555,381,0.592948717948718,35.147295200019656,40.31214295030338,1.7216159167612417,D,19.28828828828829,20.283464566929133
J22 Ferocious 4,1,"Frontier Mastodon",{2}{G},922,511,411,922,511,411,0.5542299349240781,38.711449586717045,43.82812729624802,1.7055592365103254,C,19.90215264187867,19.982968369829685
J22 Ferocious 4,1,"Colossal Majesty",{2}{G},733,351,382,733,351,382,0.47885402455661663,1.684590839483688,7.013315722815475,1.7762416277772624,E,21.08262108262108,19.76439790575916
J22 Fiery 1,1,"Chandra's Pyrohelix",{1}{R},1059,570,489,1059,570,489,0.5382436260623229,44.834379774491175,49.94007954586024,1.7018999237896888,C,20.25438596491228,21.2760736196319
J22 Fiery 1,1,"Pillar of Flame",{R},1024,558,466,1024,558,466,0.544921875,38.3580170205296,43.32626583880352,1.6560829394246415,C,20.268817204301076,21.564377682403432
J22 Fiery 1,1,"Wildfire Elemental",{2}{R}{R},1052,538,514,1052,538,514,0.5114068441064639,36.43623049925849,41.44912064748429,1.6709633827419341,D,20.431226765799256,21.40272373540856
J22 Fiery 1,1,"Spiteful Prankster",{2}{R},972,538,434,972,538,434,0.5534979423868313,55.95744846683729,60.89344494530203,1.6453321594882448,C,19.154275092936803,20.652073732718893
J22 Fiery 1,1,"Coalborn Entity",{4}{R},898,506,392,898,506,392,0.5634743875278396,67.38218711951977,72.33252630999687,1.6501130634923666,B,20.75494071146245,21.7984693877551
J22 Fiery 1,1,"Chandra's Magmutt",{1}{R},980,506,474,980,506,474,0.5163265306122449,39.32032001474185,44.33980076038239,1.6731602485468453,C,20.883399209486164,21.761603375527425
J22 Fiery 1,1,"Chandra's Pyreling",{1}{R},976,499,477,976,499,477,0.5112704918032787,33.734369291929056,38.72788768879539,1.6645061322887784,D,20.49699398797595,21.551362683438157
J22 Fiery 1,1,"Goblin Researcher",{3}{R},960,496,464,960,496,464,0.5166666666666667,39.21338185826323,44.26109439596674,1.6825708459011677,C,20.745967741935484,21.586206896551722
J22 Fiery 1,1,"Chandra's Spitfire",{2}{R},980,496,484,980,496,484,0.5061224489795918,36.781360289305404,41.70137167777722,1.6400037961572713,D,20.629032258064516,21.576446280991735
J22 Fiery 1,1,"Fiery Intervention",{4}{R},958,486,472,958,486,472,0.5073068893528184,38.17783909906811,43.273207890294884,1.6984562637422576,C,20.98148148148148,21.79237288135593
J22 Fiery 1,1,"Chandra, Flame's Fury",{4}{R}{R},661,429,232,661,429,232,0.649016641452345,73.81836032003439,78.87845393714677,1.686697872370795,B,21.463869463869464,22.99137931034483
J22 Fiery 1,1,"Thrill of Possibility",{1}{R},476,242,234,476,242,234,0.5084033613445378,18.490459067899668,23.531502566156433,1.680347832752255,E,20.710743801652892,20.726495726495727
J22 Fiery 2,1,"Flames of the Firebrand",{2}{R},1147,571,576,1147,571,576,0.4978204010462075,44.37075223340226,49.62953920752605,1.7529289913745985,C,21.404553415061297,21.96875
J22 Fiery 2,1,"Banefire",{X}{R},1151,551,600,1151,551,600,0.4787141615986099,51.358596483161904,56.50731310761688,1.7162388748183244,C,21.16152450090744,21.436666666666667
J22 Fiery 2,1,"Wildfire Elemental",{2}{R}{R},1107,528,579,1107,528,579,0.47696476964769646,41.500791430301135,46.557111333551234,1.6854399677500327,C,21.62878787878788,21.580310880829014
J22 Fiery 2,1,"Pillar of Flame",{R},1105,520,585,1105,520,585,0.47058823529411764,34.23655644774823,39.369022385731846,1.7108219793278738,D,21.68076923076923,21.656410256410258
J22 Fiery 2,1,"Chandra's Pyreling",{1}{R},1075,508,567,1075,508,567,0.47255813953488374,39.808537599327046,44.8583322959372,1.6832648988700523,C,21.25984251968504,21.841269841269842
J22 Fiery 2,1,"Chandra's Spitfire",{2}{R},1034,507,527,1034,507,527,0.49032882011605416,40.6783752542907,45.77624254312219,1.6992890962771634,C,21.660749506903354,21.631878557874764
J22 Fiery 2,1,"Fiery Intervention",{4}{R},987,497,490,987,497,490,0.5035460992907801,42.541632509738946,47.559328906739324,1.6725654656667917,C,22.10261569416499,22.132653061224488
J22 Fiery 2,1,"Blisterspit Gremlin",{R},1047,495,552,1047,495,552,0.47277936962750716,42.42508137870372,47.55732655242575,1.7107483912406765,C,20.70909090909091,20.731884057971016
J22 Fiery 2,1,"Coalborn Entity",{4}{R},932,495,437,932,495,437,0.5311158798283262,66.36922319643226,71.2135764350281,1.614784412865282,B,21.466666666666665,22.23112128146453
J22 Fiery 2,1,"Goblin Researcher",{3}{R},996,457,539,996,457,539,0.45883534136546184,36.04420393826717,41.09446366064907,1.6834199074606335,D,21.98249452954048,21.93877551020408
J22 Fiery 2,1,"Thrill of Possibility",{1}{R},619,244,375,619,244,375,0.39418416801292405,5.2698597749741385,10.446415052167586,1.725518425731149,E,22.24590163934426,21.653333333333332
J22 Fiery 3,1,"Wildfire Elemental",{2}{R}{R},1126,520,606,1126,520,606,0.46181172291296624,40.815554243637386,46.09743002578443,1.760625260715683,C,20.884615384615383,20.92079207920792
J22 Fiery 3,1,"Flame Lash",{3}{R},1078,510,568,1078,510,568,0.47309833024118736,48.80346972377889,54.08534753768256,1.7606259379678904,C,21.25686274509804,20.989436619718308
J22 Fiery 3,1,"Pillar of Flame",{R},1079,506,573,1079,506,573,0.468952734012975,45.854221585927064,51.06116084253187,1.7356464188682683,C,20.962450592885375,21.05584642233857
J22 Fiery 3,1,"Chandra's Spitfire",{2}{R},1075,479,596,1075,479,596,0.44558139534883723,37.25793578991613,42.52800923931951,1.756691149801125,D,21.06680584551148,20.981543624161073
J22 Fiery 3,1,"Thermo-Alchemist",{1}{R},1047,466,581,1047,466,581,0.44508118433619864,40.214218563489844,45.42243663072183,1.7360726890773306,C,20.892703862660944,20.83304647160069
J22 Fiery 3,1,"Chandra's Pyreling",{1}{R},1046,457,589,1046,457,589,0.43690248565965584,31.485711747404892,36.68559465134258,1.7332943013125641,D,21.085339168490155,21.0339558573854
J22 Fiery 3,1,"Coalborn Entity",{4}{R},907,454,453,907,454,453,0.5005512679162073,64.88844725448476,69.72381185821018,1.6117882012418063,B,21.301762114537446,21.483443708609272
J22 Fiery 3,1,"Fiery Intervention",{4}{R},946,424,522,946,424,522,0.44820295983086683,50.087841069315544,55.355473080650995,1.7558773371118168,C,21.40801886792453,21.197318007662837
J22 Fiery 3,1,"Hungry Flames",{2}{R},397,336,61,397,336,61,0.8463476070528967,89.78194727330894,95.46061550630768,1.8928894109995755,A,21.43154761904762,23.57377049180328
J22 Fiery 3,1,"Dance with Devils",{3}{R},789,336,453,789,336,453,0.42585551330798477,48.97288318354774,54.15665063239738,1.7279224829498807,C,22.535714285714285,21.988962472406183
J22 Fiery 3,1,"Thrill of Possibility",{1}{R},488,183,305,488,183,305,0.375,15.04038427567811,20.33104945392153,1.7635550594144735,E,21.907103825136613,20.334426229508196
J22 Fiery 4,1,"Pillar of Flame",{R},1049,500,549,1049,500,549,0.47664442326024786,42.50081621841662,47.82183624669952,1.773673342760968,C,20.838,21.204007285974498
J22 Fiery 4,1,"Searing Spear",{1}{R},1116,498,618,1116,498,618,0.44623655913978494,39.715181052279625,44.977239677948305,1.7540195418895606,C,20.825301204819276,20.794498381877023
J22 Fiery 4,1,"Wildfire Elemental",{2}{R}{R},1075,486,589,1075,486,589,0.45209302325581396,43.09513728073793,48.32157490369734,1.7421458743198026,C,20.954732510288064,21.388794567062817
J22 Fiery 4,1,"Chandra's Pyreling",{1}{R},1052,481,571,1052,481,571,0.45722433460076045,40.0434046394068,45.37182060761044,1.776138656067878,C,20.82952182952183,21.472854640980735
J22 Fiery 4,1,"Coalborn Entity",{4}{R},934,473,461,934,473,461,0.5064239828693791,64.1264174717789,69.31620416999027,1.7299288994037934,B,20.99154334038055,21.427331887201735
J22 Fiery 4,1,"Blisterspit Gremlin",{R},1043,466,577,1043,466,577,0.4467881112176414,31.455234441179943,36.65064030276987,1.7318019538633096,D,20.111587982832617,20.421143847487002
J22 Fiery 4,1,"Chandra's Spitfire",{2}{R},1044,460,584,1044,460,584,0.44061302681992337,36.3429744491587,41.579791491431436,1.7456056807575773,D,20.973913043478262,21.53253424657534
J22 Fiery 4,1,"Fiery Intervention",{4}{R},945,439,506,945,439,506,0.46455026455026455,41.42055503998219,46.70097394424349,1.760139634753769,C,21.555808656036447,21.523715415019762
J22 Fiery 4,1,"Cone of Flame",{3}{R}{R},621,356,265,621,356,265,0.573268921095008,75.39225292459345,80.63335839023802,1.7470351552148553,A,21.81741573033708,22.928301886792454
J22 Fiery 4,1,"Thrill of Possibility",{1}{R},644,249,395,644,249,395,0.38664596273291924,17.226491360686843,22.499373422868985,1.7576273540607144,E,21.662650602409638,21.078481012658226
J22 Fiery 4,1,"Viashino Pyromancer",{1}{R},298,234,64,298,234,64,0.785234899328859,72.45226231082195,78.2695429711452,1.9390935534410847,B,21.71794871794872,23.625
J22 Gigantic 1,1,"Colossal Dreadmaw",{4}{G}{G},1035,634,401,1035,634,401,0.6125603864734299,61.87464819474798,67.09839472787057,1.7412488443741971,B,19.998422712933753,21.461346633416458
J22 Gigantic 1,1,"Enlarge",{3}{G}{G},929,590,339,929,590,339,0.635091496232508,57.36791410143997,62.576234646194614,1.7361068482515465,B,19.386440677966103,21.289085545722713
J22 Gigantic 1,1,"Towering Gibbon",{3}{G},995,589,406,995,589,406,0.5919597989949749,57.346990696548936,62.65352698138286,1.7688454282779755,B,20.34804753820034,22.75615763546798
J22 Gigantic 1,1,"Runadi, Behemoth Caller",{2}{G},971,566,405,971,566,405,0.5829042224510813,43.037613768378336,48.448553542106346,1.803646591242671,C,19.609540636042404,21.725925925925925
J22 Gigantic 1,1,"Woodborn Behemoth",{3}{G}{G},979,564,415,979,564,415,0.5760980592441267,49.23070768098157,54.432605363798736,1.7339658942723897,C,20.617021276595743,21.457831325301203
J22 Gigantic 1,1,"Thrashing Brontodon",{1}{G}{G},987,557,430,987,557,430,0.5643363728470111,47.42167365345522,52.70228622563029,1.7602041907250223,C,20.368043087971273,21.851162790697675
J22 Gigantic 1,1,"Overgrowth",{2}{G},1061,555,506,1061,555,506,0.5230914231856739,25.058924490721303,30.47801143193076,1.8063623137364857,D,20.05045045045045,20.543478260869566
J22 Gigantic 1,1,"Naga Vitalist",{1}{G},1003,547,456,1003,547,456,0.5453639082751744,31.975328070280515,37.17899805221265,1.7345566606440441,D,20.054844606946983,21.111842105263158
J22 Gigantic 1,1,"Ondu Giant",{3}{G},995,540,455,995,540,455,0.542713567839196,36.144353995016736,41.4130825477157,1.7562428508996553,D,20.374074074074073,21.650549450549452
J22 Gigantic 1,1,"Gift of the Gargantuan",{2}{G},862,444,418,862,444,418,0.5150812064965197,15.197816322333383,20.414459935757904,1.7388812044748403,E,21.123873873873872,21.401913875598087
J22 Gigantic 1,1,"Havenwood Wurm",{6}{G},629,399,230,629,399,230,0.6343402225755167,67.45689355179192,72.76247908687375,1.7685285116939415,B,20.448621553884713,24.108695652173914
J22 Gigantic 1,1,"Pounce",{1}{G},160,123,37,160,123,37,0.76875,61.813756901213345,67.96085723904564,2.049033445944098,B,21.528455284552845,24.0
J22 Gigantic 2,1,"Towering Gibbon",{3}{G},1002,649,353,1002,649,353,0.6477045908183633,62.199584763836576,67.4140211457963,1.7381454606532405,B,21.372881355932204,22.10198300283286
J22 Gigantic 2,1,"Paradise Druid",{1}{G},990,599,391,990,599,391,0.6050505050505051,37.90537789037235,43.03831604567155,1.7109793850997328,C,21.023372287145243,21.56777493606138
J22 Gigantic 2,1,"Colossal Dreadmaw",{4}{G}{G},929,596,333,929,596,333,0.6415500538213132,73.06713974571853,78.19647532369761,1.7097785259930245,B,21.236577181208055,22.01801801801802
J22 Gigantic 2,1,"Engulfing Slagwurm",{5}{G}{G},832,592,240,832,592,240,0.7115384615384616,80.46146357704295,85.70792673945459,1.7488210541372153,A,22.19087837837838,23.1
J22 Gigantic 2,1,"Enlarge",{3}{G}{G},880,589,291,880,589,291,0.6693181818181818,50.18245136779844,55.36491511444531,1.7274879155489566,C,20.36332767402377,21.103092783505154
J22 Gigantic 2,1,"Thrashing Brontodon",{1}{G}{G},982,581,401,982,581,401,0.5916496945010183,42.345702556211606,47.393335257229374,1.6825442336725882,C,21.507745266781413,21.306733167082296
J22 Gigantic 2,1,"Mammoth Spider",{4}{G},959,575,384,959,575,384,0.5995828988529719,55.36004581934132,60.649158681457465,1.7630376207053797,C,21.88,22.34375
J22 Gigantic 2,1,"Runadi, Behemoth Caller",{2}{G},952,568,384,952,568,384,0.5966386554621849,37.29654122726647,42.49421116028769,1.7325566443404086,D,20.8943661971831,21.8984375
J22 Gigantic 2,1,"Overgrowth",{2}{G},1003,566,437,1003,566,437,0.5643070787637089,25.88001986659743,31.082668827274013,1.7342163202255272,D,21.09540636042403,21.187643020594965
J22 Gigantic 2,1,"Ondu Giant",{3}{G},984,555,429,984,555,429,0.5640243902439024,28.582707468329097,33.797581480763725,1.7382913374782094,D,21.947747747747748,21.72960372960373
J22 Gigantic 2,1,"Gift of the Gargantuan",{2}{G},839,460,379,839,460,379,0.5482717520858165,19.94270479266695,25.29581167491009,1.7843689607477138,D,22.469565217391306,21.303430079155675
J22 Gigantic 2,1,"Prey Upon",{G},23,14,9,23,14,9,0.6086956521739131,9.267753958270749,20.555058706610566,3.762434916113272,E,20.071428571428573,25.444444444444443
J22 Go to School 1,1,"Bury in Books",{4}{U},1159,588,571,1159,588,571,0.5073339085418465,36.62650740189334,41.836009688598544,1.7365007622350668,D,23.547619047619047,24.87215411558669
J22 Go to School 1,1,"Biblioplex Kraken",{4}{U},1124,570,554,1124,570,554,0.5071174377224199,48.85761888102102,54.0361786045203,1.7261865744997607,C,23.317543859649124,24.451263537906136
J22 Go to School 1,1,"Merfolk Pupil",{1}{U},1162,538,624,1162,538,624,0.4629948364888124,24.695232178313415,29.93987946735388,1.748215763013488,D,22.979553903345725,23.8125
J22 Go to School 1,1,"Tolarian Sentinel",{3}{U},1178,534,644,1178,534,644,0.4533106960950764,42.62980283655266,47.927899918199216,1.7660323605488502,C,23.837078651685392,24.071428571428573
J22 Go to School 1,1,"Kasmina, Enigmatic Mentor",{3}{U},1054,516,538,1054,516,538,0.48956356736242884,50.63648834788084,55.90854362805371,1.7573517600576214,C,23.546511627906977,25.360594795539033
J22 Go to School 1,1,"Overwhelmed Apprentice",{U},1098,514,584,1098,514,584,0.4681238615664845,43.57951296650156,48.86081294567994,1.760433326392793,C,22.51556420233463,23.595890410958905
J22 Go to School 1,1,"Elite Instructor",{2}{U},1100,506,594,1100,506,594,0.46,33.433716817043596,38.63871651482067,1.7349998992590245,D,23.015810276679844,23.68013468013468
J22 Go to School 1,1,"Barrin, Tolarian Archmage",{1}{U}{U},1022,505,517,1022,505,517,0.49412915851272016,40.75874748504366,45.91912782488944,1.7201267799485935,C,23.526732673267325,25.083172147001935
J22 Go to School 1,1,"Academy Journeymage",{4}{U},1007,485,522,1007,485,522,0.4816285998013903,42.5541124217513,47.80988299865113,1.7519235256332786,C,23.74639175257732,25.49808429118774
J22 Go to School 1,1,"Tragic Lesson",{2}{U},1091,471,620,1091,471,620,0.4317140238313474,5.7894673045256235,11.161896014761727,1.790809570078701,E,24.545647558386413,23.51290322580645
J22 Go to School 1,1,"Dismiss",{2}{U}{U},686,342,344,686,342,344,0.49854227405247814,41.92123126536823,47.20157608593627,1.7601149401893461,C,25.39766081871345,27.200581395348838
J22 Go to School 1,1,"Wizard Mentor",{2}{U},1,0,1,1,0,1,0.0,35.30737964703865,56.29533163381834,6.995983995593231,D,NaN,26.0
J22 Go to School 2,1,"Bury in Books",{4}{U},1156,569,587,1156,569,587,0.4922145328719723,37.13835553145733,42.370138047159244,1.7439275052339722,D,22.33567662565905,24.078364565587734
